product_id,product_name,barcode,barcode_2,barcode_3,barcode_4,barcode_5,supplier,supplier_id,category,category_id,subcategory,subcategory_id
6031149,CHESTER ICE AER X 250,7791600060589,7791600071585,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8131331,CHESTER ICE COFRE LIBRO (EDTX60+ AERX150),7791600272487,7791600162474,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
6300364,CHESTER ICE COLONIA X 170,7791600060718,7791600718022,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
6031147,CHESTER ICE D/AF X 100,7791600060367,7791600071196,,,,CANNON PUNTANA,806,Cuidado de La Barba,3,Complemento de Afeitar,3
6300365,CHESTER ICE EDT X  60,7791600060145,7791600071653,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8001045,CHESTER ICE EDT X  60 C/VAP,7791600060251,7791600714543,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
6031146,CHESTER ICE EDT X 100,7791600060039,7791600071011,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8038725,CHESTER ICE NECESSAIRE (EDT X60+AER 150),7791600375485,7791600161767,7791600744670,7791600387464,7791600296674,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8130505,CHICCO ASPIRADOR NASAL PHYSIOCLEAN,8003670823537,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134792,CHICCO BIB NATURAL FEELING 0+ X 150ML,8058664155439,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036039,CHICCO BIB NATURAL FEELING 2M+ FLUJO MEDIO X 250,8058664155446,8058664034772,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134793,CHICCO BIB NATURAL FEELING 6+ X 330ML,8058664155453,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036044,CHICCO BIB NATURAL FEELING VIDRIO 0M+ X 150,8058664155392,8058664103638,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036045,CHICCO BIB NATURAL FEELING VIDRIO 0M+ X 250,8058664155408,8058664103645,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8119296,CHICCO BIB PERFECT 5 X 150ML CELESTE,8058664169450,8058664137305,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8119295,CHICCO BIB PERFECT 5 X 150ML ROSA,8058664169443,8058664137299,8058664121939,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8119299,CHICCO BIB PERFECT 5 X 240ML CELESTE,8058664169481,8058664137336,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8119298,CHICCO BIB PERFECT 5 X 240ML ROSA,8058664169474,8058664137329,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8120380,CHICCO BIB WELL BEING 0+ BOY X 150ML,8058664167920,8058664146413,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134794,CHICCO BIB WELL BEING 2+ GIRL X 250ML,8058664167944,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134795,CHICCO BIB WELL BEING BOY X 250ML,8058664167937,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134797,CHICCO BIB WELL BEING BOY X 330ML,8058664167951,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8120379,CHICCO BIB WELL BEING GIRL X 150ML,8058664167913,8058664146406,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134796,CHICCO BIB WELL BEING GIRL X 330ML,8058664167968,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036091,CHICCO CEP DIENTES 3-6 AÑOS BOY,8058664174737,8058664075218,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036093,CHICCO CEP DIENTES 3-6 AÑOS GIRL,8058664174720,8058664075201,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036089,CHICCO CEP DIENTES 6-36M BOY,8058664174690,8058664022632,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036090,CHICCO CEP DIENTES 6-36M GIRL,8058664174683,8058664022625,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8139482,CHICCO CEP DIENTES ECOLOGICO BAMBOO +3 AÑOS,8058664138883,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8035970,CHICCO CEP LIMPIA BIBERON,8058664104659,8059147060073,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036085,CHICCO CEPILLO Y PEINE CERDA NAT CELESTE,8058664011933,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036086,CHICCO CEPILLO Y PEINE CERDA NAT ROSA,8058664011926,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110868,CHICCO CHUP PHYSIO COMFORT SIL 6-16M BOY,8058664059058,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110867,CHICCO CHUP PHYSIO COMFORT SIL 6-16M GIRL,8058664059041,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040182,CHICCO CHUP PHYSIO LIGHT 16-36M+ BOY X 2,8058664156436,8058664097272,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040181,CHICCO CHUP PHYSIO LIGHT 16-36M+ GIRL,8058664156429,8058664097265,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040177,CHICCO CHUP PHYSIO LIGHT 2-6M GIRL X 2,8058664156368,8058664097067,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040178,CHICCO CHUP PHYSIO LIGHT 2-6M+ BOYS X 2,8058664156375,8058664097074,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040180,CHICCO CHUP PHYSIO LIGHT 6-16M+ BOY X 2,8058664097104,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040179,CHICCO CHUP PHYSIO LIGHT 6-16M+ GIRL X 2,8058664097098,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110619,CHICCO CHUP PHYSIO LIGHT LUMI 16-36M X 2,8058664156412,8058664097289,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110618,CHICCO CHUP PHYSIO LIGHT LUMI 6-16M X 2,8058664156382,8058664097258,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110865,CHICCO CHUP PHYSIO MICRO RECIEN NACIDO 0-2M BOY X 2,8058664156269,8058664069538,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110864,CHICCO CHUP PHYSIO MICRO RECIEN NACIDO 0-2M GIRL X 2,8058664156016,8058664069507,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134798,CHICCO CHUP PHYSIO MICRO RECIEN NACIDO 0-2M NOCTURNO X 2,8058664156276,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036057,CHICCO CHUP PHYSIO SOFT SIL 0-6M BOY,8058664175987,8058664051861,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036058,CHICCO CHUP PHYSIO SOFT SIL 0-6M GIRL,8058664175956,8058664051854,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8139481,CHICCO CHUP PHYSIO SOFT SIL LISO 6-16M BOY,8058664175994,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8139480,CHICCO CHUP PHYSIO SOFT SIL LISO 6-16M NENA,8058664175963,8058664175307,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040164,CHICCO CUBIERTOS 12M+ (TENEDOR+CUCHARA) UNISEX,8058664179404,8058664086627,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040162,CHICCO CUCHARA 8M+ GIRL,8058664111084,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040163,CHICCO CUCHARA 8M+ GIRL,8058664111077,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110880,CHICCO CUCHARA DE SILICONA BOY,8058664061853,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110881,CHICCO CUCHARA DE SILICONA GIRL,8058664061846,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8035966,CHICCO DESCARTALECHE,8058664030583,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134804,CHICCO ESTERILIZADOR MICROONDAS,8058664129584,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8139479,CHICCO FASHION CLIP PORTA CHUPETES,8058664172023,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8119305,CHICCO MANICURE BABY SET POLAR BEAR,8058664143221,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134800,CHICCO MORDILLO FRESH FUNNY TUCAN +6M,8058664143481,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134799,CHICCO MORDILLO SOFT PALTA 2M+,8058664143436,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134803,CHICCO PARASOL ON THE GO X 2UNID,8058664109388,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8035969,CHICCO PEZONERA SILIC SKIN TO SKIN M/L,8058664070473,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8035968,CHICCO PEZONERA SILIC SKIN TO SKIN S/M,8058664070466,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040167,CHICCO PLATO EASY 6M+ BOY,8058664086559,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040166,CHICCO PLATO EASY 6M+ GIRL,8058664086542,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110873,CHICCO PLATO TERMICO 6M+ BOY,8058664086528,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110874,CHICCO PLATO TERMICO 6M+ UNISEX,8058664086535,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8143084,CHICCO POP BODY WASH BUBBLY STRAWBERRRY X 300ML,8058664180110,,,,,PARALLEL,745,Jabon de Tocador,7,Jabon Liquido,1
8143090,CHICCO POP BODY WASH BUBBLY WATERMELON X 300ML,8058664180127,,,,,PARALLEL,745,Jabon de Tocador,7,Jabon Liquido,1
8143097,CHICCO POP KIDS& TEEN BODY SPLASH VAINILLA X 150ML,8058664180196,,,,,PARALLEL,745,Fragancias,12,Nacionales,2
8143094,CHICCO POP KIDS& TEENS 2EN1 (SH+AC) STRAWBERRY CANDY X250,8058664180134,,,,,PARALLEL,745,Cuidado del Cabello,1,Shampoo,1
8143095,CHICCO POP KIDS& TEENS 2EN1 (SH+AC) WATERMELON X 250,8058664180141,,,,,PARALLEL,745,Cuidado del Cabello,1,Shampoo,1
8143096,CHICCO POP KIDS& TEENS ACOND BRILLANTE X 150ML,8058664180158,,,,,PARALLEL,745,Cuidado del Cabello,1,Acondicionador,2
8143091,CHICCO POP MOUSSE ESPONJOSO PELO & CUERPO X 200ML,8058664180103,,,,,PARALLEL,745,Jabon de Tocador,7,Jabon Liquido,1
8035962,CHICCO SACALECHE MANUAL NATURAL FEELING,8058664034574,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110878,CHICCO SET DE PLATOS 12M+ BOY,8058664086580,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110879,CHICCO SET DE PLATOS 12M+ UNISEX,8058664000791,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036041,CHICCO TETINA NAT FEELING 0M+ FLUJO NORMAL X 1,8058664010424,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036042,CHICCO TETINA NAT FEELING 2M+ FLUJO REGULAR X 2,8058664008247,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8119301,CHICCO TETINA PERFECT 5 FLUJO LENTO (2M+) X 2,8058664122196,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8119302,CHICCO TETINA PERFECT 5 FLUJO MEDIO (2M+) X 2,8058664122202,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8119304,CHICCO TETINA PERFECT 5 FLUJO PAPILLA (6M+) X 2,8058664122226,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8119303,CHICCO TETINA PERFECT 5 FLUJO RAPIDO (4M+) X 2,8058664122219,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8036087,CHICCO TIJERA C/PROTECT RECIEN NACIDO,8058664009510,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110885,CHICCO TIJERA CON PROTECTOR BOY,8058664009923,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110884,CHICCO TIJERA CON PROTECTOR GIRL,8058664009916,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040176,CHICCO VASO ADVANCED CUP 12M+ BOY,8058664180660,8058664070046,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8040175,CHICCO VASO ADVANCED CUP 12M+ GIRL,8058664180653,8058664070039,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8110631,CHICCO VASO PERFECT CELESTE +12M X 200ML,8058664180684,8058664070060,8058664101399,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8141051,CHICCO VASO PERFECT NENA +12M X 200ML,8058664180677,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134801,CHICCO VASO POP UP ROSA,8058664144808,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8134802,CHICCO VASO POP UP VERDE,8058664144822,,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8130504,CHICCO VASO SPORT CUP 14M+ BOY X 266ML,8058664180738,8058664070121,,,,PARALLEL,745,Artículos Bebé,23,Varios,1
8143180,CHUPA CHUPS LIP BALSAMO CHOCO VAINILLA X 10ML,7908329706661,,,,,PROCTER & GAMBLE ARGENTINA S.R.L,849,Cosmetica,9,Facial,1
8143181,CHUPA CHUPS LIP BALSAMO COLA X 10ML,7908329706678,,,,,PROCTER & GAMBLE ARGENTINA S.R.L,849,Cosmetica,9,Facial,1
8143179,CHUPA CHUPS LIP BALSAMO RASPBERRY X 10ML,7908329706654,,,,,PROCTER & GAMBLE ARGENTINA S.R.L,849,Cosmetica,9,Facial,1
8143182,CHUPA CHUPS LIP BALSAMO TUTTI FRUTI X 10ML,7908329706685,,,,,PROCTER & GAMBLE ARGENTINA S.R.L,849,Cosmetica,9,Facial,1
8038940,CICABIO CREMA 40 ML,3401347869546,,,,,GLAM DISTRIBUCIONES SRL,916,Cremas,11,Faciales,1
8141641,CICABIO CREMA+ X 40ML,3701129810095,,,,,GLAM DISTRIBUCIONES SRL,916,Cremas,11,Faciales,1
8133612,CICABIO SPF 50+ 40 ML,3701129810088,,,,,GLAM DISTRIBUCIONES SRL,916,Dermocosmética,10,Reparadoras,8
6300383,CIEL AER X 123  (CELESTE),7791600030346,7791600078249,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
6300390,CIEL AER X 186 (CELESTE),7791600030452,7791600078317,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8128519,CIEL AERO 0% ALCOHOL X 144ML,7791600022020,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8134923,CIEL COFRE LIBRO (EDTX50 + AERX 123),7791600390136,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8134925,CIEL COFRE NOIR LIBRO (EDTX50 + AERX 123),7791600390358,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8135477,CIEL CR NUTRITIVA MANOS Y CUERPO X 85ML,7791600137021,,,,,CANNON PUNTANA,806,Cremas,11,Corporales,2
8143943,CIEL CRISTAL NECESS ( EDT X 50ML+ CREMA X 85GR),7791600282363,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8016746,CIEL CRYSTAL AER X 123,7791600024239,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8016747,CIEL CRYSTAL AER X 186,7791600024345,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8128521,CIEL CRYSTAL AERO 0% ALCOHOL X 144ML,7791600022136,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8134926,CIEL CRYSTAL COFRE LIBRO (EDTX50 + AERX 123),7791600390464,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8016748,CIEL CRYSTAL COLONIA X 250,7791600024680,7791600024451,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8135478,CIEL CRYSTAL CR NUTRITIVA MANOS Y CUERPO X 85ML,7791600137137,,,,,CANNON PUNTANA,806,Cremas,11,Corporales,2
8016744,CIEL CRYSTAL EDT X 50,7791600024017,7791600655586,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8016745,CIEL CRYSTAL EDT X 80,7791600024123,7791600665913,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
6033117,CIEL DETE EDT X 50 C/VAP  (VERDE),7791600032029,7791600063061,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
6300381,CIEL EDT X 50 C/VAP  (CELESTE),7791600030124,7791600078003,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
6300382,CIEL EDT X 80 C/VAP  (CELESTE),7791600030230,7791600078171,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8143947,CIEL FLOWER ROSE NECESS ( EDT X 50ML+DEO X 123ML),7791600282691,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8119433,CIEL FLOWER ROSE NECESS(FRAGANCIA X40+ DEO X 123),7791600397593,7791600667580,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8134928,CIEL FLOWERS COFRE LIBRO ( EDT X50 +AER X123),7791600390792,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8110400,CIEL LOVE AER X 123,7791600619251,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8110398,CIEL LOVE EDT X 30 C/VAP,7791600619039,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8110399,CIEL LOVE EDT X 60 C/VAP,7791600619145,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8119436,CIEL LOVE NECESS (FRAGANCIA X 60 +DEO X 123),7791600619589,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8114786,CIEL MAGIC AER X 123,7791600295240,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8114787,CIEL MAGIC AER X 186,7791600295356,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8134927,CIEL MAGIC COFRE LIBRO ( EDT X50 + AER X 123),7791600390570,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8114788,CIEL MAGIC COLONIA X 250,7791600295462,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8114784,CIEL MAGIC EDP X 50 C/VAP,7791600295028,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8114785,CIEL MAGIC EDP X 80 C/VAP,7791600295134,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8143945,CIEL MAGIC NECESS ( EDT X 50ML+DEO X 123ML),7791600282479,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8143941,CIEL NECESS ( EDT X 50ML+ CREMA X 85GR),7791600282035,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8040220,CIEL NECESS (FRAGANCIAX 50 +DEOX123),7791600397043,7791600152024,7791600667030,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8034453,CIEL NOIR AER X 123,7791600154257,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8034454,CIEL NOIR AER X 180,7791600154363,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8034455,CIEL NOIR COLONIA X 250,7791600154479,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8034451,CIEL NOIR EDT X 50 C/VAP,7791600154035,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8034452,CIEL NOIR EDT X 80 C/VAP,7791600154141,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8143944,CIEL NOIR NECESS ( EDT X 50ML+ DEO X 123),7791600282257,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8128520,CIEL NUIT AER 0% ALCOHOL X 144ML,7791600022242,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8010437,CIEL NUIT AER X 123 (VIOLETA),7791600064457,7791600052546,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8010438,CIEL NUIT AER X 186 (VIOLETA),7791600064563,7791600052652,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8141294,CIEL NUIT BODY MIST X 120ML,7791600064730,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8010439,CIEL NUIT COLONIA X 250 (VIOLETA),7791600064822,7791600064983,7791600052874,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8135479,CIEL NUIT CR NUTRITIVA MANOS Y CUERPO X 85ML,7791600137243,,,,,CANNON PUNTANA,806,Cremas,11,Corporales,2
8010435,CIEL NUIT EDT X 50 C/VAP (VIOLETA),7791600064129,7791600052324,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8010436,CIEL NUIT EDT X 80 C/VAP (VIOLETA),7791600064235,7791600052430,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8143942,CIEL NUIT NECESS ( EDT X 50ML+ CREMA X 85GR),7791600282141,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8040223,CIEL NUIT NECESS (FRAGANCIA X50 +DEOX123),7791600397159,7791600152130,7791600667146,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
6300346,CIEL ORIGINAL COLONIA X 250 (CELESTE),7791600030735,7791600078560,7791600030674,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8005501,CIEL ROSE EDT X 50 C/VAP  (ROSA),7791600962159,7791600093174,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8134820,CIEL SHINE AER X 123,7791600462253,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8134821,CIEL SHINE AER X 186,7791600462369,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8134823,CIEL SHINE COFRE LIBRO (EDP X50+DEO X123),7791600390686,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8134822,CIEL SHINE COLONIA X 250,7791600462475,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8134818,CIEL SHINE EDP X 50 C/VAP,7791600462031,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8134819,CIEL SHINE EDP X 80 C/VAP,7791600462147,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8143946,CIEL SHINE NECESS ( EDT X 50ML+DEO X 123ML),7791600282585,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8143787,CIEL SWEET KISS AER X 123,7791600119249,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8143788,CIEL SWEET KISS AER X 186,7791600119355,,,,,CANNON PUNTANA,806,Desodorantes Corporales,5,Desodorantes en Aerosol,1
8143785,CIEL SWEET KISS EDP X 50ML,7791600119027,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8143786,CIEL SWEET KISS EDP X 80ML,7791600119133,,,,,CANNON PUNTANA,806,Fragancias,12,Nacionales,2
8137713,CIF AER DESINFECTANTE FLOR X 360ML,7791290796362,,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8130932,CIF AER DESINFECTANTE FRESCURA CITRIC X 360ML,7791290795792,,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8130931,CIF AER DESINFECTANTE LAVANDA X 360ML,7791290795785,,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8130930,CIF AER DESINFECTANTE ORIG X 360ML,7791290795778,,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8042661,CIF CREMA ORIG C/MICROPART X 750,7791290794221,7791290792500,7791290008441,7791290790513,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8042870,CIF DETERG ACTIVE GEL CORE LIMON VERDE DOYPACK X 450,7791290794092,7791290792586,7791290791138,7791290010574,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8042864,CIF DETERG ACTIVE GEL CORE LIMON VERDE X 500,7791290794115,7791290792616,7791290786479,7791290791152,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8042865,CIF DETERG ACTIVE GEL CORE LIMON X 500,7791290794061,779129086486,7791290792609,7791290791145,7791290786486,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8042871,CIF DETERG ACTIVE GEL P/LAVAVAJILLAS DOYPACK X 450,7791290794085,7791290792579,7791290786578,7791290791121,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8130940,CIF GEL LIMPIADOR DESINFECTANTE X 250,7791290795808,,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8130941,CIF GEL LIMPIADOR DESINFECTANTE X 500,7791290795846,,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8130935,CIF LIMPIADOR DESINFECTANTE C/GATILLO X 400ML,7791290795747,,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8130929,CIF LIMPIADOR DESINFECTANTE DOYPACK X 380ML,7791290795754,,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8130934,CIF LIMPIADOR PISOS DESINFECTANTE DOYPACK X 450ML,7791290795822,,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8130933,CIF LIMPIADOR PISOS DESINFECTANTE ORIG X 750ML,7791290795815,,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8115825,CIF LUSTRAMUEBLES ULTRA BRILLO ANTI PVO C/GATILLO X 400,7791290792753,7791290789845,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8115824,CIF LUSTRAMUEBLES ULTRA BRILLO ANTI PVO DOYPACK X 380,7791290792777,7791290789869,,,,UNILEVER (HOME CARE),1123,Hogar,29,Limpieza de Hogar,4
8134249,CINTA ADHES 3M DURAPORE 50MM X 6 UNIDADES-SW,1000000000092,,,,,SWISS MEDICAL S.A.,374,Complementos de Farmacia,13,Vendas & Apósitos,5
8021502,CINTA ADHES DURAPORE 25MM,1000000000122,,,,,VARIOS,699,Complementos de Farmacia,13,Vendas & Apósitos,5
8134672,CINTA KINETAPING COLOR BEIGE 5CM X 5MT FRANKLIN,7793780014505,,,,,TERM ARGENTINOS,718,Ortopedia,27,Servicios,9
8004799,CK BE UNISEX EDT X200 VAP,88300104437,883001004437,,,,COTY LUJO,1181,Fragancias,12,Importadas,1
8140276,CK BODY MIST COTTON MUSK X 236ML,3616306700772,,,,,COTY LUJO,1181,Fragancias,12,Importadas,1
8140274,CK BODY MIST NUDE VAINILLA X 236ML,3616306700796,,,,,COTY LUJO,1181,Fragancias,12,Importadas,1
8143511,CK BODY MIST SATIN CREAM X 236ML,3616307658942,,,,,COTY LUJO,1181,Fragancias,12,Importadas,1
8140273,CK BODY MIST SHEER PEACH X 236ML,3616306700789,,,,,COTY LUJO,1181,Fragancias,12,Importadas,1
8140275,CK BODY MIST SILKY COCONUT X 236ML,3616306700765,,,,,COTY LUJO,1181,Fragancias,12,Importadas,1
8143512,CK BODY MIST SMOOTH BERRY X 236ML,3616308013962,,,,,COTY LUJO,1181,Fragancias,12,Importadas,1
