product_id,price,price_offer,price_discount,pvp
8016857,6705.63,6705.63,6705.63,9873.6
8016858,4036.31,4036.31,4036.31,5943.2
8016856,6705.63,6705.63,6705.63,9873.6
8016859,4036.31,4036.31,4036.31,5943.2
8132405,2440.95,2196.86,2440.95,5529.02
8134079,7345.16,6610.64,7345.16,16637.54
8013123,5348.93,4814.04,5348.93,12115.87
8024282,5171.71,4654.54,5171.71,11714.45
8134080,7345.16,6610.64,7345.16,16637.54
8008144,12254.94,11029.45,12254.94,27758.69
8021382,8332.36,7499.12,8332.36,18873.64
8138119,8571.21,7714.09,8571.21,19414.67
8138117,11134.78,10021.3,11134.78,25221.4
8043048,5568.64,5568.64,5568.64,
8043049,5568.64,5568.64,5568.64,
8043047,5568.64,5568.64,5568.64,
8017014,5568.64,5568.64,5568.64,
8140350,4695.66,4695.66,4695.66,
8122895,4180.89,4180.89,4180.89,
8140351,2745.21,2745.21,2745.21,
8122896,1851.18,1851.18,1851.18,
8129609,5805,5805,5805,9900
8110721,9375.95,9375.95,9375.95,15990
8110720,10261.37,10261.37,10261.37,17500
8133849,15831.82,15831.82,15831.82,27000
8110723,10261.37,10261.37,10261.37,17500
8110722,10261.37,10261.37,10261.37,17500
8110719,10261.37,10261.37,10261.37,17500
8110718,10261.37,10261.37,10261.37,17500
8128954,11168.85,11168.85,11168.85,15990
8120825,2805.27,2805.27,2805.27,
8141963,8077.27,7269.54,8077.27,13500
8007763,6188.52,6188.52,6188.52,
8042711,3001.6,3001.6,3001.6,
8043535,2520.69,2520.69,2520.69,
8043536,2520.69,2520.69,2520.69,
8012636,13423.91,13423.91,13423.91,
8138339,8731.62,8731.62,8731.62,
8025882,8731.62,8731.62,8731.62,
8020810,10408.02,10408.02,10408.02,
8002304,12169.45,12169.45,12169.45,
8014836,25979.13,25979.13,25979.13,
8022485,36673.85,36673.85,36673.85,
8022484,36673.85,36673.85,36673.85,
8023845,41749.12,41749.12,41749.12,
8034180,41749.12,41749.12,41749.12,
8018566,33077.59,33077.59,33077.59,
8122236,27425.86,27425.86,27425.86,
8137381,16692.15,16692.15,16692.15,
8002363,11453.32,11453.32,11453.32,
8002362,11453.32,11453.32,11453.32,
8002361,11453.32,11453.32,11453.32,
8002364,11453.32,11453.32,11453.32,
8011946,7428.36,7428.36,7428.36,
8002384,7428.36,7428.36,7428.36,
8025509,7428.36,7428.36,7428.36,
8007444,7079.83,7079.83,7079.83,
8007443,7079.83,7079.83,7079.83,
8007442,7079.83,7079.83,7079.83,
8007445,7079.83,7079.83,7079.83,
8031928,5345.48,5345.48,5345.48,
8017663,5345.48,5345.48,5345.48,
8031929,5345.48,5345.48,5345.48,
8137370,7062.16,7062.16,7062.16,
8137369,7062.16,7062.16,7062.16,
8137368,7062.16,7062.16,7062.16,
8137371,7062.16,7062.16,7062.16,
8137384,16585.56,16585.56,16585.56,
8011947,13690.6,13690.6,13690.6,
8011948,13690.6,13690.6,13690.6,
8002386,8809.86,8809.86,8809.86,
8002306,8809.86,8809.86,8809.86,
8002387,8809.86,8809.86,8809.86,
8002308,18990.1,18990.1,18990.1,
8002307,18990.1,18990.1,18990.1,
8026847,18990.1,18990.1,18990.1,
8020811,7204.65,7204.65,7204.65,
8137387,4531.9,4531.9,4531.9,
8137386,4531.9,4531.9,4531.9,
8011940,8238.46,8238.46,8238.46,
8011941,8238.46,8238.46,8238.46,
8011942,8238.46,8238.46,8238.46,
8020531,20449.03,20449.03,20449.03,
8017666,19396.41,19396.41,19396.41,
8022630,19396.41,19396.41,19396.41,
8007435,16919.47,15227.52,16919.47,
8007434,16919.47,15227.52,16919.47,
8007433,16919.47,15227.52,16919.47,
8007436,16919.47,15227.52,16919.47,
8007437,16919.47,15227.52,16919.47,
8031141,37179.44,37179.44,37179.44,
8031289,37179.44,37179.44,37179.44,
8031142,37179.44,37179.44,37179.44,
8012289,23596.71,23596.71,23596.71,
8012288,23596.71,23596.71,23596.71,
8030080,23596.71,23596.71,23596.71,
8019894,23596.71,23596.71,23596.71,
8030081,23596.71,23596.71,23596.71,
8011957,13346.16,13346.16,13346.16,
8005530,23281.48,20953.33,23281.48,
8005529,23281.48,20953.33,23281.48,
8005528,23281.48,20953.33,23281.48,
8005531,23281.48,20953.33,23281.48,
8005532,23281.48,20953.33,23281.48,
8005535,27003.23,27003.23,27003.23,
8005534,27003.23,27003.23,27003.23,
8005533,27003.23,27003.23,27003.23,
8005536,27003.23,27003.23,27003.23,
8005537,27003.23,27003.23,27003.23,
8029932,38892.67,38892.67,38892.67,
8018735,38398.48,38398.48,38398.48,
8030975,38398.48,38398.48,38398.48,
8030974,38398.48,38398.48,38398.48,
8017664,38398.48,38398.48,38398.48,
8019342,38398.48,38398.48,38398.48,
8020775,21838.95,21838.95,21838.95,
8020774,21838.95,21838.95,21838.95,
8005434,9331.16,9331.16,9331.16,
8005433,9331.16,9331.16,9331.16,
8005432,9331.16,9331.16,9331.16,
8005435,9331.16,9331.16,9331.16,
8002385,9331.16,9331.16,9331.16,
8005438,10387.88,10387.88,10387.88,
8005437,10387.88,10387.88,10387.88,
8005436,10387.88,10387.88,10387.88,
8005439,10387.88,10387.88,10387.88,
8005440,10387.88,10387.88,10387.88,
8005424,14379.4,14379.4,14379.4,
8005423,14379.4,14379.4,14379.4,
8005422,14379.4,14379.4,14379.4,
8005425,14379.4,14379.4,14379.4,
8005426,14379.4,14379.4,14379.4,
8005429,15913.98,15913.98,15913.98,
8005428,15913.98,15913.98,15913.98,
8005427,15913.98,15913.98,15913.98,
8005430,15913.98,15913.98,15913.98,
8005431,15913.98,15913.98,15913.98,
8124753,20333.88,20333.88,20333.88,
8124752,20333.88,20333.88,20333.88,
8011943,11811.41,11811.41,11811.41,
9931770,31563.17,31563.17,31563.17,
9931769,31563.17,31563.17,31563.17,
8012035,31563.17,31563.17,31563.17,
9931771,31563.17,31563.17,31563.17,
9931772,31563.17,31563.17,31563.17,
8005451,3647.42,3647.42,3647.42,
8015851,8496.49,8496.49,8496.49,
8005452,5733.16,5733.16,5733.16,
8038643,9204.21,9204.21,9204.21,
8038646,9204.21,9204.21,9204.21,
8038647,9204.21,9204.21,9204.21,
8038648,9204.21,9204.21,9204.21,
8020864,11907.93,11907.93,11907.93,
8011955,11907.93,11907.93,11907.93,
8011956,11907.93,11907.93,11907.93,
8138865,11907.93,11907.93,11907.93,
8007280,31766.17,31766.17,31766.17,
8007278,31766.17,31766.17,31766.17,
8025530,30155.01,30155.01,30155.01,
8013453,30155.01,30155.01,30155.01,
8029475,30155.01,30155.01,30155.01,
8124302,5922.85,5922.85,5922.85,
8124303,5922.85,5922.85,5922.85,
8124301,5922.85,5922.85,5922.85,
8130038,14618.09,14618.09,14618.09,
8008833,14618.09,14618.09,14618.09,
8023028,18990.88,18990.88,18990.88,
8009075,15719.76,15719.76,15719.76,
8031537,18990.88,18990.88,18990.88,
8031388,18990.88,18990.88,18990.88,
8031389,18990.88,18990.88,18990.88,
8009074,15719.76,15719.76,15719.76,
8017480,35690.6,35690.6,35690.6,
8035732,14143.69,14143.69,14143.69,
8029937,14143.69,14143.69,14143.69,
8005467,8418.35,8418.35,8418.35,
8005466,8418.35,8418.35,8418.35,
8005465,8418.35,8418.35,8418.35,
8038642,7028.85,7028.85,7028.85,
8038641,7028.85,7028.85,7028.85,
8038640,7028.85,7028.85,7028.85,
8002374,11751.82,11751.82,11751.82,
8011949,11751.82,11751.82,11751.82,
8002376,11751.82,11751.82,11751.82,
8019292,11751.82,11751.82,11751.82,
8011950,11751.82,11751.82,11751.82,
8011951,11751.82,11751.82,11751.82,
8005450,5735.48,5735.48,5735.48,
8005449,5735.48,5735.48,5735.48,
8005448,5735.48,5735.48,5735.48,
8007448,4319.86,4319.86,4319.86,
8007447,4319.86,4319.86,4319.86,
8007446,4319.86,4319.86,4319.86,
8007449,4319.86,4319.86,4319.86,
8002393,7038.27,7038.27,7038.27,
8007450,7038.27,7038.27,7038.27,
8002388,7038.27,7038.27,7038.27,
8005447,3137.51,3137.51,3137.51,
8005446,3137.51,3137.51,3137.51,
8005445,3137.51,3137.51,3137.51,
8011983,3137.51,3137.51,3137.51,
8137380,6058.34,6058.34,6058.34,
8137379,6058.34,6058.34,6058.34,
8137378,6058.34,6058.34,6058.34,
8137377,4578.67,4578.67,4578.67,
8137376,4578.67,4578.67,4578.67,
8137374,4578.67,4578.67,4578.67,
8137385,12077.2,12077.2,12077.2,
8038638,9588.44,9588.44,9588.44,
8021220,9588.44,9588.44,9588.44,
8038637,9588.44,9588.44,9588.44,
8038639,9588.44,9588.44,9588.44,
8005411,6941.77,6941.77,6941.77,
8005410,6941.77,6941.77,6941.77,
8005409,6941.77,6941.77,6941.77,
8005412,6941.77,6941.77,6941.77,
8005420,12740.45,12740.45,12740.45,
8005419,12740.45,12740.45,12740.45,
8005418,12740.45,12740.45,12740.45,
8005421,12740.45,12740.45,12740.45,
8029949,71220.38,71220.38,71220.38,
8038650,3592.56,3592.56,3592.56,
8038653,3592.56,3592.56,3592.56,
8009052,3076.11,3076.11,3076.11,
8009053,3076.11,3076.11,3076.11,
8005462,30509.18,30509.18,30509.18,
8005461,30509.18,30509.18,30509.18,
8005460,30509.18,30509.18,30509.18,
8005463,30509.18,30509.18,30509.18,
8005464,30509.18,30509.18,30509.18,
8005415,14015.98,14015.98,14015.98,
8005414,14015.98,14015.98,14015.98,
8005413,14015.98,14015.98,14015.98,
8005470,14015.98,14015.98,14015.98,
8005417,14015.98,14015.98,14015.98,
8007430,9923.96,9923.96,9923.96,
8007429,9923.96,9923.96,9923.96,
8007428,9923.96,9923.96,9923.96,
8007431,9923.96,9923.96,9923.96,
8007432,9923.96,9923.96,9923.96,
8017665,20748.64,20748.64,20748.64,
8019268,20748.64,20748.64,20748.64,
8020530,20748.64,20748.64,20748.64,
8018903,20748.64,20748.64,20748.64,
8021264,20748.64,20748.64,20748.64,
8002310,6576.81,6576.81,6576.81,
8002309,6576.81,6576.81,6576.81,
8005408,6576.81,6576.81,6576.81,
8002311,6576.81,6576.81,6576.81,
8014658,6576.81,6576.81,6576.81,
8137346,14389.1,14389.1,14389.1,
8137345,14389.1,14389.1,14389.1,
8137344,14389.1,14389.1,14389.1,
8137347,14389.1,14389.1,14389.1,
8025529,10838.24,10838.24,10838.24,
8137523,10838.24,10838.24,10838.24,
8024363,10838.24,10838.24,10838.24,
8137524,10838.24,10838.24,10838.24,
8005457,32580.73,32580.73,32580.73,
8005456,32580.73,32580.73,32580.73,
8005455,32580.73,32580.73,32580.73,
8005458,32580.73,32580.73,32580.73,
8005459,32580.73,32580.73,32580.73,
8140082,23133.13,23133.13,23133.13,
8137382,23133.13,23133.13,23133.13,
8034182,12693.47,12693.47,12693.47,
8038634,12693.47,12693.47,12693.47,
8038633,12693.47,12693.47,12693.47,
8038636,12693.47,12693.47,12693.47,
8037511,12693.47,12693.47,12693.47,
8005454,17158.37,17158.37,17158.37,
8002322,17158.37,17158.37,17158.37,
8002321,17158.37,17158.37,17158.37,
8005416,17158.37,17158.37,17158.37,
8002325,17158.37,17158.37,17158.37,
8024267,13554.44,13554.44,13554.44,
8017660,13554.44,13554.44,13554.44,
8015554,11818.45,11818.45,11818.45,
8015553,11818.45,11818.45,11818.45,
8015552,11818.45,11818.45,11818.45,
8007534,8728.49,8728.49,8728.49,
8009054,8728.49,8728.49,8728.49,
8021533,8388.38,8388.38,8388.38,
8030743,8388.38,8388.38,8388.38,
8027939,8388.38,8388.38,8388.38,
8021534,8388.38,8388.38,8388.38,
8021012,8388.38,8388.38,8388.38,
8002359,10195.3,10195.3,10195.3,
8002358,10195.3,10195.3,10195.3,
8012629,10195.3,10195.3,10195.3,
8012630,10195.3,10195.3,10195.3,
8012631,10195.3,10195.3,10195.3,
8007440,5798.86,5798.86,5798.86,
8007439,5798.86,5798.86,5798.86,
8007438,5798.86,5798.86,5798.86,
8007441,5798.86,5798.86,5798.86,
8030082,5798.86,5798.86,5798.86,
8002351,5250.2,5250.2,5250.2,
8005538,5250.2,5250.2,5250.2,
8002349,5250.2,5250.2,5250.2,
8002352,5250.2,5250.2,5250.2,
8137366,9309.18,9309.18,9309.18,
8137365,9309.18,9309.18,9309.18,
8137364,9309.18,9309.18,9309.18,
8137367,9309.18,9309.18,9309.18,
8137355,6389.09,6389.09,6389.09,
8137352,6389.09,6389.09,6389.09,
8137350,6389.09,6389.09,6389.09,
8137358,6389.09,6389.09,6389.09,
8137383,14937.25,14937.25,14937.25,
8005443,7927.26,7927.26,7927.26,
8005442,7927.26,7927.26,7927.26,
8002353,7927.26,7927.26,7927.26,
8005444,7927.26,7927.26,7927.26,
8009639,7927.26,7927.26,7927.26,
8009055,6020.97,6020.97,6020.97,
8009056,6671.27,6671.27,6671.27,
8009057,7834.22,7834.22,7834.22,
8042005,24550.97,24550.97,24550.97,
8042004,21769.79,21769.79,21769.79,
9999514,6966.72,6966.72,6966.72,11144.85
9999513,6180.2,6180.2,6180.2,9886.61
8121356,7711.62,6786.23,7711.62,8899
8113600,7513.58,7513.58,7513.58,
8113601,6171.95,6171.95,6171.95,
8021488,0.01,0.01,0.01,
8021633,0.01,0.01,0.01,
8025098,6758.83,6758.83,6758.83,10812.26
8025099,7434.44,7434.44,7434.44,11893.07
8025097,5339.34,5339.34,5339.34,8541.48
8020901,4543.11,4543.11,4543.11,
8020902,4543.11,4543.11,4543.11,
8019588,3744.23,3744.23,3744.23,5000
8121997,28093.88,28093.88,28093.88,43600
8022336,26547.43,26547.43,26547.43,41200
8019589,3744.23,3744.23,3744.23,5000
8121998,28093.88,28093.88,28093.88,43600
8022338,26547.43,26547.43,26547.43,41200
8035508,36148.9,36148.9,36148.9,56100
8143803,47489.54,47489.54,47489.54,73700
8136905,31927.5,31927.5,31927.5,49500
8137606,44202.75,44202.75,44202.75,68600
8137607,44202.75,44202.75,44202.75,68600
8141689,41689.77,41689.77,41689.77,64700
8142399,51935.01,51935.01,51935.01,80600
8142400,51935.01,51935.01,51935.01,80600
8142401,51935.01,51935.01,51935.01,80600
8026986,4642.84,4642.84,4642.84,6200
8023308,27320.65,27320.65,27320.65,42400
8143798,34795.17,34795.17,34795.17,54000
8029084,4642.84,4642.84,4642.84,6200
8027889,4642.84,4642.84,4642.84,6200
8143816,47102.93,47102.93,47102.93,73100
8135026,4642.84,4642.84,4642.84,6200
8135024,4642.84,4642.84,4642.84,6200
8135028,35826.14,35826.14,35826.14,55600
8135030,35826.14,35826.14,35826.14,55600
8142412,41947.51,41947.51,41947.51,65100
8142404,34859.61,34859.61,34859.61,54100
8137208,40506,40506,40506,62800
8141190,48339.51,48339.51,48339.51,62000
8136906,35826.14,35826.14,35826.14,55600
8034574,4642.84,4642.84,4642.84,6200
8034269,35826.14,35826.14,35826.14,55600
8142407,41947.51,41947.51,41947.51,65100
8116211,34859.61,34859.61,34859.61,54100
8037564,40506,40506,40506,62800
8143797,39176.78,39176.78,39176.78,60800
8143795,39176.78,39176.78,39176.78,60800
8143818,46716.32,46716.32,46716.32,72500
8143817,50453.58,50453.58,50453.58,78300
8029085,35826.14,35826.14,35826.14,55600
8027890,35826.14,35826.14,35826.14,55600
8031522,4642.84,4642.84,4642.84,6200
8031683,35826.14,35826.14,35826.14,55600
8143810,47102.93,47102.93,47102.93,73100
8133651,35826.14,35826.14,35826.14,55600
8141187,48339.51,48339.51,48339.51,62000
8142405,41947.51,41947.51,41947.51,65100
8116210,34859.61,34859.61,34859.61,54100
8030052,4642.84,4642.84,4642.84,6200
8030053,35826.14,35826.14,35826.14,55600
8142406,41947.51,41947.51,41947.51,65100
8116212,34859.61,34859.61,34859.61,54100
8032716,40506,40506,40506,62800
8141188,48339.51,48339.51,48339.51,62000
8143809,47102.93,47102.93,47102.93,73100
8136901,35826.14,35826.14,35826.14,55600
8040068,4642.84,4642.84,4642.84,6200
8040069,35826.14,35826.14,35826.14,55600
8143811,47102.93,47102.93,47102.93,73100
8133652,35826.14,35826.14,35826.14,55600
8142402,37566.48,37566.48,37566.48,58300
8142403,37566.48,37566.48,37566.48,58300
8026987,4642.84,4642.84,4642.84,6200
8023311,27320.65,27320.65,27320.65,42400
8143799,34795.17,34795.17,34795.17,54000
8133649,27320.65,27320.65,27320.65,42400
8126401,36148.9,36148.9,36148.9,56100
8143801,47489.54,47489.54,47489.54,73700
8118742,36148.9,36148.9,36148.9,56100
8143804,47489.54,47489.54,47489.54,73700
8123698,4642.84,4642.84,4642.84,6200
8123699,27320.65,27320.65,27320.65,42400
8143800,34795.17,34795.17,34795.17,54000
8133650,27320.65,27320.65,27320.65,42400
8021585,3744.23,3744.23,3744.23,5000
8121999,28093.88,28093.88,28093.88,43600
8021584,26547.43,26547.43,26547.43,41200
8122163,34602.44,34602.44,34602.44,53700
8136175,34602.44,34602.44,34602.44,53700
8143796,39499.54,39499.54,39499.54,61300
8143808,50840.19,50840.19,50840.19,78900
8117485,28227.78,28227.78,28227.78,46080
8128262,23817.27,23817.27,23817.27,38880
8117483,22052.55,22052.55,22052.55,36000
8117484,22934.91,22934.91,22934.91,37440
8017164,6064.18,6064.18,6064.18,23545
8132639,3428.11,3428.11,3428.11,5847
8126180,7109.89,7109.89,7109.89,12125
8021641,0.01,0.01,0.01,
8021642,0.01,0.01,0.01,
8043712,6031.85,6031.85,6031.85,
8009468,3070.14,3070.14,3070.14,
8135603,2645.22,2645.22,2645.22,
8135604,4617.18,4617.18,4617.18,
8022015,2762.08,2762.08,2762.08,
8043703,1307.97,1307.97,1307.97,
8013349,1693.78,1693.78,1693.78,
8043707,3071.85,3071.85,3071.85,
8009463,4579.72,4579.72,4579.72,
8009465,4025.59,4025.59,4025.59,
8043705,1599.73,1599.73,1599.73,
8034278,4598.32,4598.32,4598.32,
8043709,2284.01,2284.01,2284.01,
8009467,2636.64,2636.64,2636.64,
8135601,2645.22,2645.22,2645.22,
8135602,4617.18,4617.18,4617.18,
8043699,1740.26,1740.26,1740.26,
8043701,2762.08,2762.08,2762.08,
8043698,1307.97,1307.97,1307.97,
8013348,1693.78,1693.78,1693.78,
8009462,4579.72,4579.72,4579.72,
8009464,4025.59,4025.59,4025.59,
8043700,1599.73,1599.73,1599.73,
8009466,2636.64,2636.64,2636.64,
8043702,7901.35,7901.35,7901.35,
8013347,7058.3,7058.3,7058.3,
8013346,7058.3,7058.3,7058.3,
8009461,3366.01,3366.01,3366.01,
8009460,3366.01,3366.01,3366.01,
8039852,4875.92,4875.92,4875.92,
8039853,6257.47,6257.47,6257.47,
8041660,10505.33,10505.33,10505.33,
8120848,24550.53,24550.53,24550.53,
9994732,14620.86,14620.86,14620.86,22095
8000151,14620.86,14620.86,14620.86,22095
8027769,17027.87,17027.87,17027.87,27900
8027768,17027.87,17027.87,17027.87,27900
8027764,3632.15,3632.15,3632.15,5400
8027758,3632.15,3632.15,3632.15,5400
8142514,4400.49,4400.49,4400.49,6400
8027766,3632.15,3632.15,3632.15,5400
8136584,3632.15,3632.15,3632.15,5400
8142515,4400.49,4400.49,4400.49,6400
8136585,17027.87,17027.87,17027.87,27900
8027770,17027.87,17027.87,17027.87,27900
8128258,37364.26,37364.26,37364.26,52309.1
8140437,20235.34,20235.34,20235.34,28329
8120074,49043.03,49043.03,49043.03,68659.1
8120082,56050.28,56050.28,56050.28,78469.1
8130087,12445.22,12445.22,12445.22,17366
8126396,25075.34,25075.34,25075.34,34990
8136129,16794.52,16794.52,16794.52,23435
8141104,28321.01,28321.01,28321.01,39648.75
8136128,37761.34,37761.34,37761.34,52865
8120081,10650.18,10650.18,10650.18,14910
8120083,7875.9,7875.9,7875.9,10990
8128259,37364.26,37364.26,37364.26,52309.1
8120077,49043.03,49043.03,49043.03,68659.1
8120080,56050.28,56050.28,56050.28,78469.1
8120078,38142.77,38142.77,38142.77,53399
8120088,33471.27,33471.27,33471.27,46859
8120085,33471.27,33471.27,33471.27,46859
8120087,33471.27,33471.27,33471.27,46859
8135260,26082.57,26082.57,26082.57,36515
8138572,26082.57,26082.57,26082.57,36515
8138573,26082.57,26082.57,26082.57,36515
8135268,26082.57,26082.57,26082.57,36515
8135269,26082.57,26082.57,26082.57,36515
8130581,51600.85,51600.85,51600.85,72240
8130454,49669.39,49669.39,49669.39,69536
8135669,54493.11,54493.11,54493.11,76289.1
8142029,6733.32,6733.32,6733.32,9990
8134037,13473.38,13473.38,13473.38,19990
8132448,7070.32,7070.32,7070.32,10490
8128952,6396.31,6396.31,6396.31,9490
8011934,5385.3,5385.3,5385.3,7990
8024814,5385.3,5385.3,5385.3,7990
8115510,6059.31,6059.31,6059.31,8990
8115509,6059.31,6059.31,6059.31,8990
8026932,5391.36,5391.36,5391.36,7790
8004647,5391.36,5391.36,5391.36,7999
8009633,5391.36,5391.36,5391.36,7999
8004648,5391.36,5391.36,5391.36,7999
8128950,4043.36,4043.36,4043.36,5999
8134878,7744.32,7744.32,7744.32,11490
8134877,5048.3,5048.3,5048.3,7490
8001404,4043.36,2021.68,4043.36,5999
8032497,4043.36,4043.36,4043.36,5999
8140685,8087.4,8087.4,8087.4,11999
8001405,4043.36,2021.68,4043.36,5999
8032498,4043.36,4043.36,4043.36,5999
8141109,8087.4,8087.4,8087.4,11999
8001406,4043.36,2021.68,4043.36,5999
8034496,4043.36,4043.36,4043.36,5999
8136715,10109.41,10109.41,10109.41,14999
8136713,10109.41,10109.41,10109.41,14999
8136711,40433.61,40433.61,40433.61,59990
8136710,40433.61,40433.61,40433.61,59990
8009653,4037.3,3229.84,4037.3,5990
8009650,4037.3,3229.84,4037.3,5990
8132449,12799.37,6399.69,12799.37,18990
8019741,9092.33,9092.33,9092.33,13490
8128953,5385.3,5385.3,5385.3,7990
8037977,16169.39,16169.39,16169.39,23990
8128077,12799.37,12799.37,12799.37,18990
6310071,9092.33,9092.33,9092.33,13490
8008912,9092.33,9092.33,9092.33,13490
8128949,4043.36,4043.36,4043.36,5999
8115512,3363.29,3363.29,3363.29,4990
8109549,2358.34,2358.34,2358.34,3499
8109550,2358.34,2358.34,2358.34,3499
8009656,6059.31,6059.31,6059.31,8990
8032496,6059.31,6059.31,6059.31,8990
8142028,13473.38,13473.38,13473.38,19990
8122604,4980.91,4980.91,4980.91,7390
8122605,4980.91,4980.91,4980.91,7390
8037954,7744.32,7744.32,7744.32,11490
8014110,5722.31,5722.31,5722.31,8490
9999363,6598.52,6598.52,6598.52,9790
8141794,8081.33,6465.06,8081.33,11990
8135626,7744.32,5421.02,7744.32,11490
8135608,7744.32,5421.02,7744.32,11490
8117959,5722.31,5722.31,5722.31,8490
8110749,7070.32,7070.32,7070.32,10490
8110750,12125.36,12125.36,12125.36,17990
8140115,5896.19,5306.57,5896.19,13355.48
8142371,4262.16,4262.16,4262.16,5900
8142368,32557.68,32557.68,32557.68,53000
8142372,4262.16,4262.16,4262.16,5900
8142369,32557.68,32557.68,32557.68,53000
8129530,5896.19,5306.57,5896.19,13355.48
8122499,5338.9,4805.01,5338.9,12093.15
8126989,3844.23,3459.81,3844.23,8707.57
8122498,5338.9,4805.01,5338.9,12093.15
8122497,10688.94,9620.05,10688.94,24211.54
8040744,1260.01,1260.01,1260.01,2298.24
8022402,26692.58,26692.58,26692.58,40337.74
8019936,26692.58,26692.58,26692.58,40337.74
8022615,26692.58,26692.58,26692.58,40337.74
8139414,27571.85,27571.85,27571.85,41666.52
8124162,27571.85,27571.85,27571.85,41666.52
8139413,27571.85,27571.85,27571.85,41666.52
8124163,27571.85,27571.85,27571.85,41666.52
8134600,27571.85,27571.85,27571.85,41666.52
8130972,27571.85,27571.85,27571.85,41666.52
8134828,26519.28,26519.28,26519.28,40075.87
8111030,15280.4,15280.4,15280.4,23091.69
8136767,18739.03,18739.03,18739.03,28318.37
8142486,21432.81,21432.81,21432.81,32389.2
8134601,25502.76,25502.76,25502.76,38539.69
8124925,29111.06,29111.06,29111.06,43992.55
8030110,22727.34,22727.34,22727.34,34345.49
8142487,52269.81,52269.81,52269.81,78990
8116968,40759.82,40759.82,40759.82,61596.12
8140643,45162.86,45162.86,45162.86,68250
8140642,45162.86,45162.86,45162.86,68250
8140641,52110.99,52110.99,52110.99,78750
8140640,52110.99,52110.99,52110.99,78750
8123307,36942.31,36942.31,36942.31,55827.11
8123309,38150.64,38150.64,38150.64,57653.15
8123308,36942.31,36942.31,36942.31,55827.11
8142488,25360.69,25360.69,25360.69,38325
8025561,28083.18,28083.18,28083.18,42439.24
8028070,38081.41,38081.41,38081.41,57548.5
8019524,36638,36638,36638,55367.24
6310878,37657.8,37657.8,37657.8,56908.35
8041570,1322.79,1322.79,1322.79,1999
8016749,19857.22,19857.22,19857.22,30008.15
8005300,21494.82,21494.82,21494.82,32482.92
8034472,14237.39,14237.39,14237.39,21515.51
6310057,40836.07,40836.07,40836.07,61711.37
6310063,39753.29,39753.29,39753.29,60075.05
8041018,39339.87,39339.87,39339.87,59450.3
8034178,20854.36,20854.36,20854.36,31515.05
8034177,37232.81,37232.81,37232.81,56266.11
6310058,37232.81,37232.81,37232.81,56266.12
8038823,31713.94,31713.94,31713.94,47926.03
6310059,33282.35,33282.35,33282.35,50296.21
6310060,23118.59,23118.59,23118.59,34936.77
8018450,28698.59,28698.59,28698.59,43369.22
8038824,29353.67,29353.67,29353.67,44359.18
8037598,31328.2,31328.2,31328.2,47343.1
8034179,40262.2,40262.2,40262.2,60844.12
8016750,37763.52,37763.52,37763.52,57068.14
8024369,27677.72,27677.72,27677.72,41826.48
8024370,24986.98,24986.98,24986.98,37760.25
8019120,42939.86,42939.86,42939.86,64890.59
8137290,45370.42,45370.42,45370.42,68563.65
8033416,43996.6,43996.6,43996.6,66487.53
8033417,42996.63,42996.63,42996.63,64976.38
8140308,10871.11,9240.44,10871.11,19986
8140306,10871.11,9240.44,10871.11,19986
8140309,10871.11,9240.44,10871.11,19986
8140310,10871.11,9240.44,10871.11,19986
8140317,8201.07,6970.91,8201.07,15077.25
8140304,7477.49,6355.87,7477.49,13746.98
8140305,7701.87,6546.59,7701.87,14159.5
8140313,13835.96,11760.57,13835.96,25436.72
8140311,13835.96,11760.57,13835.96,25436.72
8140315,13835.96,11760.57,13835.96,25436.72
8140316,13835.96,11760.57,13835.96,25436.72
8140303,10643.13,9046.66,10643.13,19566.87
8140302,4696.44,3991.97,4696.44,8634.16
8140300,8926.13,7587.21,8926.13,16410.25
8121599,58225.59,58225.59,58225.59,86690
8135115,92571.3,92571.3,92571.3,159000
8135117,59385.36,59385.36,59385.36,102000
8135116,82673.74,82673.74,82673.74,142000
8007696,84420.37,84420.37,84420.37,145000
8004445,52340.63,52340.63,52340.63,89900
8004446,73882.38,73882.38,73882.38,126900
8017249,96064.56,96064.56,96064.56,165000
8004448,57638.73,57638.73,57638.73,99000
8005120,84420.37,84420.37,84420.37,145000
8140322,125175.03,125175.03,125175.03,215000
8140324,62238.19,62238.19,62238.19,106900
8140323,93735.72,93735.72,93735.72,161000
8142311,130938.9,130938.9,130938.9,224900
8142309,65731.44,65731.44,65731.44,112900
8142310,98917.38,98917.38,98917.38,169900
8128101,104739.48,104739.48,104739.48,179900
11145,104739.48,104739.48,104739.48,179900
8116829,40361.52,20180.76,40361.52,54859
8139940,68636.33,68636.33,68636.33,109799.35
8016741,1321.1,1056.88,1321.1,2203.25
8016740,733.09,733.09,733.09,1222.6
8017695,1942.21,1650.88,1942.21,3239.09
8016699,1344.95,1344.95,1344.95,2243.03
6030887,811.33,811.33,811.33,1353.09
8027210,1631.54,1631.54,1631.54,2720.99
8014430,976.89,976.89,976.89,1629.19
8027211,2109.59,2109.59,2109.59,3518.23
8027209,1631.54,1305.23,1631.54,2720.99
6030888,811.33,811.33,811.33,1353.09
8014432,976.89,976.89,976.89,1629.19
8027212,2109.59,2109.59,2109.59,3518.23
8139019,1014.17,1014.17,1014.17,1691.37
